"year","from","to","bundesland","variable_x","variable_y","R-value","p-value","population_density"
"2020","2020-09-11","2020-12-20","Bavaria","measure index","retail_and_recreation_percent_change_from_baseline",0.42127313861134,8.75246098243924e-141,186
"2020","2020-09-11","2020-12-20","Bavaria","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.42127313861134,1.75957799303046e-16,186
"2020","2020-09-11","2020-12-20","Bavaria","measure index","parks_percent_change_from_baseline",0.42127313861134,2.69765625200088e-68,186
"2020","2020-09-11","2020-12-20","Bavaria","measure index","transit_stations_percent_change_from_baseline",0.42127313861134,3.78907960781696e-164,186
"2020","2020-09-11","2020-12-20","Bavaria","measure index","workplaces_percent_change_from_baseline",0.42127313861134,7.39049911377912e-51,186
"2020","2020-09-11","2020-12-20","Bavaria","measure index","residential_percent_change_from_baseline",0.42127313861134,5.83573831065348e-165,186
"2020","2020-02-15","2020-05-25","Hamburg","measure_index","retail_and_recreation_percent_change_from_baseline",0.477409544657599,2.05236880414617e-139,2446
"2020","2020-02-15","2020-05-25","Hamburg","measure_index","grocery_and_pharmacy_percent_change_from_baseline",0.0414796864682868,1.34505054602166e-10,2446
"2020","2020-02-15","2020-05-25","Hamburg","measure_index","parks_percent_change_from_baseline",0.156814813002804,5.39486448346103e-38,2446
"2020","2020-02-15","2020-05-25","Hamburg","measure_index","transit_stations_percent_change_from_baseline",0.491591590899276,3.06820993533558e-145,2446
"2020","2020-02-15","2020-05-25","Hamburg","measure_index","workplaces_percent_change_from_baseline",0.377843025750967,1.76787285551798e-102,2446
"2020","2020-02-15","2020-05-25","Hamburg","measure_index","residential_percent_change_from_baseline",0.419781911156386,2.913198268618e-117,2446
"2020","2020-09-11","2020-12-20","Hamburg","measure index","retail_and_recreation_percent_change_from_baseline",0.419781911156386,3.26132555054282e-164,2446
"2020","2020-09-11","2020-12-20","Hamburg","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.419781911156386,0.0969663026997521,2446
"2020","2020-09-11","2020-12-20","Hamburg","measure index","parks_percent_change_from_baseline",0.419781911156386,3.55343126635101e-60,2446
"2020","2020-09-11","2020-12-20","Hamburg","measure index","transit_stations_percent_change_from_baseline",0.419781911156386,4.59819194478265e-145,2446
"2020","2020-09-11","2020-12-20","Hamburg","measure index","workplaces_percent_change_from_baseline",0.419781911156386,9.28750224532892e-10,2446
"2020","2020-09-11","2020-12-20","Hamburg","measure index","residential_percent_change_from_baseline",0.419781911156386,5.17953995380989e-159,2446
"2020","2020-02-15","2020-05-25","Saarland","measure_index","retail_and_recreation_percent_change_from_baseline",0.339937167512748,6.01202471710174e-90,384
"2020","2020-02-15","2020-05-25","Saarland","measure_index","grocery_and_pharmacy_percent_change_from_baseline",0.0971949276244531,1.922920313193e-23,384
"2020","2020-02-15","2020-05-25","Saarland","measure_index","parks_percent_change_from_baseline",0.117675174639543,2.45477026115709e-28,384
"2020","2020-02-15","2020-05-25","Saarland","measure_index","transit_stations_percent_change_from_baseline",0.493657796503004,4.21377028343433e-146,384
"2020","2020-02-15","2020-05-25","Saarland","measure_index","workplaces_percent_change_from_baseline",0.383591008882098,1.91024310891563e-104,384
"2020","2020-02-15","2020-05-25","Saarland","measure_index","residential_percent_change_from_baseline",0.386646030999353,1.69252041307506e-105,384
"2020","2020-09-11","2020-12-20","Saarland","measure index","retail_and_recreation_percent_change_from_baseline",0.386646030999353,5.11509741223307e-121,384
"2020","2020-09-11","2020-12-20","Saarland","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.386646030999353,0.515635010647573,384
"2020","2020-09-11","2020-12-20","Saarland","measure index","parks_percent_change_from_baseline",0.386646030999353,5.61976877844563e-42,384
"2020","2020-09-11","2020-12-20","Saarland","measure index","transit_stations_percent_change_from_baseline",0.386646030999353,5.81453411747953e-81,384
"2020","2020-09-11","2020-12-20","Saarland","measure index","workplaces_percent_change_from_baseline",0.386646030999353,0.38679688970804,384
"2020","2020-09-11","2020-12-20","Saarland","measure index","residential_percent_change_from_baseline",0.386646030999353,1.65942017287601e-122,384
"2020","2020-02-15","2020-05-25","Schleswig-Holstein","measure_index","retail_and_recreation_percent_change_from_baseline",0.334614203516855,3.02833369434819e-88,184
"2020","2020-02-15","2020-05-25","Schleswig-Holstein","measure_index","grocery_and_pharmacy_percent_change_from_baseline",0.0548876783255419,1.23278917626421e-13,184
"2020","2020-02-15","2020-05-25","Schleswig-Holstein","measure_index","parks_percent_change_from_baseline",0.0161077562786338,7.00840265223046e-05,184
"2020","2020-02-15","2020-05-25","Schleswig-Holstein","measure_index","transit_stations_percent_change_from_baseline",0.368967438738237,1.77218503260036e-99,184
"2020","2020-02-15","2020-05-25","Schleswig-Holstein","measure_index","workplaces_percent_change_from_baseline",0.356027953484043,3.54195192466759e-95,184
"2020","2020-02-15","2020-05-25","Schleswig-Holstein","measure_index","residential_percent_change_from_baseline",0.365963032798179,1.798305162059e-98,184
"2020","2020-09-11","2020-12-20","Schleswig-Holstein","measure index","retail_and_recreation_percent_change_from_baseline",0.365963032798179,2.1453321618273e-170,184
"2020","2020-09-11","2020-12-20","Schleswig-Holstein","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.365963032798179,1.07796860761106e-22,184
"2020","2020-09-11","2020-12-20","Schleswig-Holstein","measure index","parks_percent_change_from_baseline",0.365963032798179,7.39307747953397e-115,184
"2020","2020-09-11","2020-12-20","Schleswig-Holstein","measure index","transit_stations_percent_change_from_baseline",0.365963032798179,8.10768084244038e-139,184
"2020","2020-09-11","2020-12-20","Schleswig-Holstein","measure index","workplaces_percent_change_from_baseline",0.365963032798179,0.0629518428322963,184
"2020","2020-09-11","2020-12-20","Schleswig-Holstein","measure index","residential_percent_change_from_baseline",0.365963032798179,4.80856836862499e-149,184
"2020","2020-02-15","2020-05-25","Baden-Württemberg","measure_index","retail_and_recreation_percent_change_from_baseline",0.400291225643753,2.90183855980536e-110,311
"2020","2020-02-15","2020-05-25","Baden-Württemberg","measure_index","grocery_and_pharmacy_percent_change_from_baseline",0.0762995947897068,1.49527357641949e-18,311
"2020","2020-02-15","2020-05-25","Baden-Württemberg","measure_index","parks_percent_change_from_baseline",0.0563565766159304,5.70658998515616e-14,311
"2020","2020-02-15","2020-05-25","Baden-Württemberg","measure_index","transit_stations_percent_change_from_baseline",0.477407503577337,2.05628064714924e-139,311
"2020","2020-02-15","2020-05-25","Baden-Württemberg","measure_index","workplaces_percent_change_from_baseline",0.381001172304545,1.4767654246769e-103,311
"2020","2020-02-15","2020-05-25","Baden-Württemberg","measure_index","residential_percent_change_from_baseline",0.427452427927542,4.42333057892305e-120,311
"2020","2020-09-11","2020-12-20","Baden-Württemberg","measure index","retail_and_recreation_percent_change_from_baseline",0.427452427927542,6.64367693533684e-153,311
"2020","2020-09-11","2020-12-20","Baden-Württemberg","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.427452427927542,2.55129071020383e-12,311
"2020","2020-09-11","2020-12-20","Baden-Württemberg","measure index","parks_percent_change_from_baseline",0.427452427927542,2.27138921000502e-66,311
"2020","2020-09-11","2020-12-20","Baden-Württemberg","measure index","transit_stations_percent_change_from_baseline",0.427452427927542,3.8963602147814e-109,311
"2020","2020-09-11","2020-12-20","Baden-Württemberg","measure index","workplaces_percent_change_from_baseline",0.427452427927542,0.170378602287351,311
"2020","2020-09-11","2020-12-20","Baden-Württemberg","measure index","residential_percent_change_from_baseline",0.427452427927542,1.25143707454825e-131,311
"2020","2020-02-15","2020-05-25","Brandenburg","measure_index","retail_and_recreation_percent_change_from_baseline",0.310264039190077,1.25677389310305e-80,85
"2020","2020-02-15","2020-05-25","Brandenburg","measure_index","grocery_and_pharmacy_percent_change_from_baseline",0.0336255067745257,7.90843648141445e-09,85
"2020","2020-02-15","2020-05-25","Brandenburg","measure_index","parks_percent_change_from_baseline",0.0216946642443585,3.82174003340829e-06,85
"2020","2020-02-15","2020-05-25","Brandenburg","measure_index","transit_stations_percent_change_from_baseline",0.375340873556864,1.25251620982052e-101,85
"2020","2020-02-15","2020-05-25","Brandenburg","measure_index","workplaces_percent_change_from_baseline",0.308177787976085,5.48880088637253e-80,85
"2020","2020-02-15","2020-05-25","Brandenburg","measure_index","residential_percent_change_from_baseline",0.310728662567816,9.04510660367128e-81,85
"2020","2020-09-11","2020-12-20","Brandenburg","measure index","retail_and_recreation_percent_change_from_baseline",0.310728662567816,3.94768532461249e-135,85
"2020","2020-09-11","2020-12-20","Brandenburg","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.310728662567816,0.0276279659659507,85
"2020","2020-09-11","2020-12-20","Brandenburg","measure index","parks_percent_change_from_baseline",0.310728662567816,1.18815141258926e-97,85
"2020","2020-09-11","2020-12-20","Brandenburg","measure index","transit_stations_percent_change_from_baseline",0.310728662567816,4.35550947865614e-88,85
"2020","2020-09-11","2020-12-20","Brandenburg","measure index","workplaces_percent_change_from_baseline",0.310728662567816,0.945772897484141,85
"2020","2020-09-11","2020-12-20","Brandenburg","measure index","residential_percent_change_from_baseline",0.310728662567816,1.24394437816661e-130,85
"2020","2020-02-15","2020-05-25","Hessen","measure_index","retail_and_recreation_percent_change_from_baseline",0.406597979313229,1.67221710317095e-112,298
"2020","2020-02-15","2020-05-25","Hessen","measure_index","grocery_and_pharmacy_percent_change_from_baseline",0.0801456121045504,1.91354204092908e-19,298
"2020","2020-02-15","2020-05-25","Hessen","measure_index","parks_percent_change_from_baseline",0.104118931393288,4.37483096021308e-25,298
"2020","2020-02-15","2020-05-25","Hessen","measure_index","transit_stations_percent_change_from_baseline",0.578714457596741,4.95194797108511e-185,298
"2020","2020-02-15","2020-05-25","Hessen","measure_index","workplaces_percent_change_from_baseline",0.41033393220431,7.68302164957315e-114,298
"2020","2020-02-15","2020-05-25","Hessen","measure_index","residential_percent_change_from_baseline",0.4232465501578,1.56991444356469e-118,298
"2020","2020-09-11","2020-12-20","Hessen","measure index","retail_and_recreation_percent_change_from_baseline",0.4232465501578,2.18778251197581e-144,298
"2020","2020-09-11","2020-12-20","Hessen","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.4232465501578,0.817614799616136,298
"2020","2020-09-11","2020-12-20","Hessen","measure index","parks_percent_change_from_baseline",0.4232465501578,1.03670563234485e-53,298
"2020","2020-09-11","2020-12-20","Hessen","measure index","transit_stations_percent_change_from_baseline",0.4232465501578,5.62638085138717e-136,298
"2020","2020-09-11","2020-12-20","Hessen","measure index","workplaces_percent_change_from_baseline",0.4232465501578,0.00140138042518242,298
"2020","2020-09-11","2020-12-20","Hessen","measure index","residential_percent_change_from_baseline",0.4232465501578,6.88705973003776e-145,298
"2020","2020-02-15","2020-05-25","Mecklenburg-Vorpommern","measure_index","retail_and_recreation_percent_change_from_baseline",0.389175113133843,2.25540826397109e-106,69
"2020","2020-02-15","2020-05-25","Mecklenburg-Vorpommern","measure_index","grocery_and_pharmacy_percent_change_from_baseline",0.0559552286406425,7.04388799569864e-14,69
"2020","2020-02-15","2020-05-25","Mecklenburg-Vorpommern","measure_index","parks_percent_change_from_baseline",0.021293044009514,5.63511204162031e-06,69
"2020","2020-02-15","2020-05-25","Mecklenburg-Vorpommern","measure_index","transit_stations_percent_change_from_baseline",0.396964149172852,4.31127146880393e-109,69
"2020","2020-02-15","2020-05-25","Mecklenburg-Vorpommern","measure_index","workplaces_percent_change_from_baseline",0.290611769692356,1.13582292519254e-74,69
"2020","2020-02-15","2020-05-25","Mecklenburg-Vorpommern","measure_index","residential_percent_change_from_baseline",0.27031660929141,1.08868487279955e-68,69
"2020","2020-09-11","2020-12-20","Mecklenburg-Vorpommern","measure index","retail_and_recreation_percent_change_from_baseline",0.27031660929141,5.26537901105947e-184,69
"2020","2020-09-11","2020-12-20","Mecklenburg-Vorpommern","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.27031660929141,3.51897498568771e-122,69
"2020","2020-09-11","2020-12-20","Mecklenburg-Vorpommern","measure index","parks_percent_change_from_baseline",0.27031660929141,2.67498168934188e-136,69
"2020","2020-09-11","2020-12-20","Mecklenburg-Vorpommern","measure index","transit_stations_percent_change_from_baseline",0.27031660929141,5.07812481127821e-169,69
"2020","2020-09-11","2020-12-20","Mecklenburg-Vorpommern","measure index","workplaces_percent_change_from_baseline",0.27031660929141,3.12440405052529e-23,69
"2020","2020-09-11","2020-12-20","Mecklenburg-Vorpommern","measure index","residential_percent_change_from_baseline",0.27031660929141,8.13223260479539e-154,69
"2020","2020-02-15","2020-05-25","Lower Saxony","measure_index","retail_and_recreation_percent_change_from_baseline",0.339796099662649,6.67278839929821e-90,168
"2020","2020-02-15","2020-05-25","Lower Saxony","measure_index","grocery_and_pharmacy_percent_change_from_baseline",0.0769360953385128,1.06456274394935e-18,168
"2020","2020-02-15","2020-05-25","Lower Saxony","measure_index","parks_percent_change_from_baseline",0.0493049919745614,2.2855003706653e-12,168
"2020","2020-02-15","2020-05-25","Lower Saxony","measure_index","transit_stations_percent_change_from_baseline",0.410120857746742,9.16338686696498e-114,168
"2020","2020-02-15","2020-05-25","Lower Saxony","measure_index","workplaces_percent_change_from_baseline",0.372672368722424,1.00212224676286e-100,168
"2020","2020-02-15","2020-05-25","Lower Saxony","measure_index","residential_percent_change_from_baseline",0.387861920610005,6.42935207889355e-106,168
"2020","2020-09-11","2020-12-20","Lower Saxony","measure index","retail_and_recreation_percent_change_from_baseline",0.387861920610005,1.54406417697251e-148,168
"2020","2020-09-11","2020-12-20","Lower Saxony","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.387861920610005,0.000114287566695878,168
"2020","2020-09-11","2020-12-20","Lower Saxony","measure index","parks_percent_change_from_baseline",0.387861920610005,2.2810236655715e-114,168
"2020","2020-09-11","2020-12-20","Lower Saxony","measure index","transit_stations_percent_change_from_baseline",0.387861920610005,2.4155098867002e-122,168
"2020","2020-09-11","2020-12-20","Lower Saxony","measure index","workplaces_percent_change_from_baseline",0.387861920610005,0.288809604721984,168
"2020","2020-09-11","2020-12-20","Lower Saxony","measure index","residential_percent_change_from_baseline",0.387861920610005,2.05009495302491e-125,168
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","measure_index","retail_and_recreation_percent_change_from_baseline",0.32272084519525,1.72219004245006e-84,526
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","measure_index","grocery_and_pharmacy_percent_change_from_baseline",0.0546241456281248,1.41535100520985e-13,526
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","measure_index","parks_percent_change_from_baseline",0.169760095154816,2.77100033313956e-41,526
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","measure_index","transit_stations_percent_change_from_baseline",0.445910074724249,5.08110104279104e-127,526
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","measure_index","workplaces_percent_change_from_baseline",0.36879570758575,2.02376656821517e-99,526
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","measure_index","residential_percent_change_from_baseline",0.375224894424299,1.37124631263583e-101,526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","measure index","retail_and_recreation_percent_change_from_baseline",0.375224894424299,5.11640127669584e-132,526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.375224894424299,0.0101357941041507,526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","measure index","parks_percent_change_from_baseline",0.375224894424299,1.64185231451766e-30,526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","measure index","transit_stations_percent_change_from_baseline",0.375224894424299,4.88909004821134e-48,526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","measure index","workplaces_percent_change_from_baseline",0.375224894424299,0.057307826369164,526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","measure index","residential_percent_change_from_baseline",0.375224894424299,1.05607011238261e-114,526
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","measure_index","retail_and_recreation_percent_change_from_baseline",0.325273386262516,2.72750200030555e-85,206
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","measure_index","grocery_and_pharmacy_percent_change_from_baseline",0.0651931588838455,5.44305344017235e-16,206
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","measure_index","parks_percent_change_from_baseline",0.0533935206308037,2.69636230881653e-13,206
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","measure_index","transit_stations_percent_change_from_baseline",0.506666317853837,1.30109735401886e-151,206
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","measure_index","workplaces_percent_change_from_baseline",0.360240725041141,1.44060777129792e-96,206
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","measure_index","residential_percent_change_from_baseline",0.374575058659384,2.276986997099e-101,206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","measure index","retail_and_recreation_percent_change_from_baseline",0.374575058659384,4.02191901579875e-155,206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.374575058659384,0.00102150430426663,206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","measure index","parks_percent_change_from_baseline",0.374575058659384,2.03723316453053e-95,206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","measure index","transit_stations_percent_change_from_baseline",0.374575058659384,1.05310189419442e-110,206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","measure index","workplaces_percent_change_from_baseline",0.374575058659384,0.646710529869626,206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","measure index","residential_percent_change_from_baseline",0.374575058659384,1.52160188741961e-127,206
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","measure_index","retail_and_recreation_percent_change_from_baseline",0.322537606343308,1.96525043675384e-84,107
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","measure_index","grocery_and_pharmacy_percent_change_from_baseline",0.0519765673408437,5.65932768709509e-13,107
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","measure_index","parks_percent_change_from_baseline",0.0451324326487557,2.01216036849747e-11,107
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","measure_index","transit_stations_percent_change_from_baseline",0.374286912858481,2.85067199344105e-101,107
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","measure_index","workplaces_percent_change_from_baseline",0.248753336110713,1.63846060012579e-62,107
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","measure_index","residential_percent_change_from_baseline",0.246400069763221,7.55043534679865e-62,107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","measure index","retail_and_recreation_percent_change_from_baseline",0.246400069763221,8.60589406840895e-119,107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.246400069763221,0.432622900609758,107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","measure index","parks_percent_change_from_baseline",0.246400069763221,7.44286970080981e-100,107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","measure index","transit_stations_percent_change_from_baseline",0.246400069763221,6.72473500059204e-125,107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","measure index","workplaces_percent_change_from_baseline",0.246400069763221,0.214886025454021,107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","measure index","residential_percent_change_from_baseline",0.246400069763221,1.93639349152325e-136,107
"2020","2020-02-15","2020-05-25","Saxony","measure_index","retail_and_recreation_percent_change_from_baseline",0.378278771873064,1.256084614859e-102,221
"2020","2020-02-15","2020-05-25","Saxony","measure_index","grocery_and_pharmacy_percent_change_from_baseline",0.0618992757080456,3.09526829008732e-15,221
"2020","2020-02-15","2020-05-25","Saxony","measure_index","parks_percent_change_from_baseline",0.0574317173366317,3.2456229476363e-14,221
"2020","2020-02-15","2020-05-25","Saxony","measure_index","transit_stations_percent_change_from_baseline",0.368662853399153,2.24258953349809e-99,221
"2020","2020-02-15","2020-05-25","Saxony","measure_index","workplaces_percent_change_from_baseline",0.292920412287375,2.31296375504332e-75,221
"2020","2020-02-15","2020-05-25","Saxony","measure_index","residential_percent_change_from_baseline",0.281673380634946,5.13267229712667e-72,221
"2020","2020-09-11","2020-12-20","Saxony","measure index","retail_and_recreation_percent_change_from_baseline",0.281673380634946,4.66699643422706e-122,221
"2020","2020-09-11","2020-12-20","Saxony","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.281673380634946,0.14385169409254,221
"2020","2020-09-11","2020-12-20","Saxony","measure index","parks_percent_change_from_baseline",0.281673380634946,2.54327523907135e-69,221
"2020","2020-09-11","2020-12-20","Saxony","measure index","transit_stations_percent_change_from_baseline",0.281673380634946,2.12288022491382e-98,221
"2020","2020-09-11","2020-12-20","Saxony","measure index","workplaces_percent_change_from_baseline",0.281673380634946,0.000359136473967824,221
"2020","2020-09-11","2020-12-20","Saxony","measure index","residential_percent_change_from_baseline",0.281673380634946,3.64467709749895e-102,221
"2020","2020-02-15","2020-05-25","Thuringia","measure_index","retail_and_recreation_percent_change_from_baseline",0.323280701269031,1.15027674612887e-84,132
"2020","2020-02-15","2020-05-25","Thuringia","measure_index","grocery_and_pharmacy_percent_change_from_baseline",0.0522997130656023,4.77927844349709e-13,132
"2020","2020-02-15","2020-05-25","Thuringia","measure_index","parks_percent_change_from_baseline",0.0672125690486127,1.87077400406436e-16,132
"2020","2020-02-15","2020-05-25","Thuringia","measure_index","transit_stations_percent_change_from_baseline",0.304609786500474,6.76056429184359e-79,132
"2020","2020-02-15","2020-05-25","Thuringia","measure_index","workplaces_percent_change_from_baseline",0.276199148788155,2.09062508423501e-70,132
"2020","2020-02-15","2020-05-25","Thuringia","measure_index","residential_percent_change_from_baseline",0.270395455297726,1.03272405751917e-68,132
"2020","2020-09-11","2020-12-20","Thuringia","measure index","retail_and_recreation_percent_change_from_baseline",0.270395455297726,6.21544908802227e-129,132
"2020","2020-09-11","2020-12-20","Thuringia","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.270395455297726,0.00201217599774523,132
"2020","2020-09-11","2020-12-20","Thuringia","measure index","parks_percent_change_from_baseline",0.270395455297726,8.99384650773595e-97,132
"2020","2020-09-11","2020-12-20","Thuringia","measure index","transit_stations_percent_change_from_baseline",0.270395455297726,2.10766483434467e-79,132
"2020","2020-09-11","2020-12-20","Thuringia","measure index","workplaces_percent_change_from_baseline",0.270395455297726,0.363487955044045,132
"2020","2020-09-11","2020-12-20","Thuringia","measure index","residential_percent_change_from_baseline",0.270395455297726,6.88921502077996e-121,132
"2020","2020-02-15","2020-05-25","Bremen","measure_index","retail_and_recreation_percent_change_from_baseline",0.465235538936749,1.54297355281998e-134,1624
"2020","2020-02-15","2020-05-25","Bremen","measure_index","grocery_and_pharmacy_percent_change_from_baseline",0.0597689223955404,9.50219455113558e-15,1624
"2020","2020-02-15","2020-05-25","Bremen","measure_index","parks_percent_change_from_baseline",0.0565397986525224,5.18352780757185e-14,1624
"2020","2020-02-15","2020-05-25","Bremen","measure_index","transit_stations_percent_change_from_baseline",0.523682335343289,4.82279068504109e-159,1624
"2020","2020-02-15","2020-05-25","Bremen","measure_index","workplaces_percent_change_from_baseline",0.40188230057621,7.94219436616404e-111,1624
"2020","2020-02-15","2020-05-25","Bremen","measure_index","residential_percent_change_from_baseline",0.405247059687367,5.06945950190177e-112,1624
"2020","2020-09-11","2020-12-20","Bremen","measure index","retail_and_recreation_percent_change_from_baseline",0.405247059687367,2.0162151862434e-147,1624
"2020","2020-09-11","2020-12-20","Bremen","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.405247059687367,0.724404519441173,1624
"2020","2020-09-11","2020-12-20","Bremen","measure index","parks_percent_change_from_baseline",0.405247059687367,1.53033180257163e-52,1624
"2020","2020-09-11","2020-12-20","Bremen","measure index","transit_stations_percent_change_from_baseline",0.405247059687367,2.47002089587711e-77,1624
"2020","2020-09-11","2020-12-20","Bremen","measure index","workplaces_percent_change_from_baseline",0.405247059687367,0.331394042365443,1624
"2020","2020-09-11","2020-12-20","Bremen","measure index","residential_percent_change_from_baseline",0.405247059687367,5.46852797183137e-114,1624
"2021","2021-02-15","2021-05-25","Berlin","measure_index","retail_and_recreation_percent_change_from_baseline",0.0130674368336798,0.000100886958853226,4118
"2021","2021-02-15","2021-05-25","Berlin","measure_index","grocery_and_pharmacy_percent_change_from_baseline",0.000380806839929697,0.508176104341162,4118
"2021","2021-02-15","2021-05-25","Berlin","measure_index","parks_percent_change_from_baseline",0.00936530467946161,0.00100618499244318,4118
"2021","2021-02-15","2021-05-25","Berlin","measure_index","transit_stations_percent_change_from_baseline",0.014003248492637,5.66787739583906e-05,4118
"2021","2021-02-15","2021-05-25","Berlin","measure_index","workplaces_percent_change_from_baseline",0.000574035512513016,0.416544635955713,4118
"2021","2021-02-15","2021-05-25","Berlin","measure_index","residential_percent_change_from_baseline",0.0125226052103431,0.000141232678508046,4118
"2021","2021-09-11","2021-12-20","Berlin","measure index","retail_and_recreation_percent_change_from_baseline",0.0125226052103431,0.4992722061196,4118
"2021","2021-09-11","2021-12-20","Berlin","measure index","grocery_and_pharmacy_percent_change_from_baseline",0.0125226052103431,0.591071773447518,4118
"2021","2021-09-11","2021-12-20","Berlin","measure index","parks_percent_change_from_baseline",0.0125226052103431,0.294621550556181,4118
"2021","2021-09-11","2021-12-20","Berlin","measure index","transit_stations_percent_change_from_baseline",0.0125226052103431,0.380935498663916,4118
