"year","from","to","bundesland","variable_x","variable_y","R-value","p-value","population_density"
"2020","2020-09-11","2020-12-20","Bavaria","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,186
"2020","2020-09-11","2020-12-20","Bavaria","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.528687665061525,2.14447321415717e-06,186
"2020","2020-02-15","2020-05-25","Hamburg","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.940510098765593,4.55171081258782e-34,2446
"2020","2020-02-15","2020-05-25","Hamburg","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.61859699166098,8.97834693199366e-09,2446
"2020","2020-02-15","2020-05-25","Hamburg","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.489288234600606,1.49120996711166e-05,2446
"2020","2020-02-15","2020-05-25","Hamburg","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.953194655904517,1.43568950698778e-37,2446
"2020","2020-02-15","2020-05-25","Hamburg","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,2446
"2020","2020-02-15","2020-05-25","Hamburg","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.963021585124952,4.97690826517141e-41,2446
"2020","2020-09-11","2020-12-20","Hamburg","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.289693612918455,0.0142670756674611,2446
"2020","2020-09-11","2020-12-20","Hamburg","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.315594272677214,0.00734177689399656,2446
"2020","2020-09-11","2020-12-20","Hamburg","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",0.208259195676209,0.081361552714508,2446
"2020","2020-09-11","2020-12-20","Hamburg","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.442599192094364,0.000111159166820626,2446
"2020","2020-09-11","2020-12-20","Hamburg","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,2446
"2020","2020-09-11","2020-12-20","Hamburg","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.394495124982338,0.00066343922750179,2446
"2020","2020-02-15","2020-05-25","Saarland","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.872842798783417,3.46077032907333e-23,384
"2020","2020-02-15","2020-05-25","Saarland","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.782594410682429,7.59918188931633e-16,384
"2020","2020-02-15","2020-05-25","Saarland","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.508839796754031,5.87072554006961e-06,384
"2020","2020-02-15","2020-05-25","Saarland","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.905725409585152,2.00130126568126e-27,384
"2020","2020-02-15","2020-05-25","Saarland","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,384
"2020","2020-02-15","2020-05-25","Saarland","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.952068494408262,3.20000677645326e-37,384
"2020","2020-09-11","2020-12-20","Saarland","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.250232161257406,0.035319399110463,384
"2020","2020-09-11","2020-12-20","Saarland","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.324402887884209,0.00577985012206019,384
"2020","2020-09-11","2020-12-20","Saarland","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.0963072269014781,0.424316716749672,384
"2020","2020-09-11","2020-12-20","Saarland","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.617800621163666,9.49723285449127e-09,384
"2020","2020-09-11","2020-12-20","Saarland","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,384
"2020","2020-09-11","2020-12-20","Saarland","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.426276358337929,0.000210041145393637,384
"2020","2020-02-15","2020-05-25","Schleswig-Holstein","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.892823264150183,1.34090654220158e-25,184
"2020","2020-02-15","2020-05-25","Schleswig-Holstein","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.698109040878095,1.31656279261644e-11,184
"2020","2020-02-15","2020-05-25","Schleswig-Holstein","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.343186485919258,0.00339009713009045,184
"2020","2020-02-15","2020-05-25","Schleswig-Holstein","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.915731296106818,4.94350940616723e-29,184
"2020","2020-02-15","2020-05-25","Schleswig-Holstein","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,184
"2020","2020-02-15","2020-05-25","Schleswig-Holstein","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.970618277369017,2.02288030615558e-44,184
"2020","2020-09-11","2020-12-20","Schleswig-Holstein","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.0515363841001468,0.669503784004281,184
"2020","2020-09-11","2020-12-20","Schleswig-Holstein","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.135039223218665,0.261515699926871,184
"2020","2020-09-11","2020-12-20","Schleswig-Holstein","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.0430350653219567,0.721579542130109,184
"2020","2020-09-11","2020-12-20","Schleswig-Holstein","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.430981724339237,0.00017541585377113,184
"2020","2020-09-11","2020-12-20","Schleswig-Holstein","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,184
"2020","2020-09-11","2020-12-20","Schleswig-Holstein","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.349659751746976,0.00279936647173202,184
"2020","2020-02-15","2020-05-25","Baden-Württemberg","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.866625762761761,1.61273404939981e-22,311
"2020","2020-02-15","2020-05-25","Baden-Württemberg","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.727945736912772,6.36760589374788e-13,311
"2020","2020-02-15","2020-05-25","Baden-Württemberg","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.489500246590379,1.47666046426912e-05,311
"2020","2020-02-15","2020-05-25","Baden-Württemberg","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.891922659289518,1.76225263090012e-25,311
"2020","2020-02-15","2020-05-25","Baden-Württemberg","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,311
"2020","2020-02-15","2020-05-25","Baden-Württemberg","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.948807731235375,2.93541699879179e-36,311
"2020","2020-09-11","2020-12-20","Baden-Württemberg","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.0717750807151744,0.55196341473738,311
"2020","2020-09-11","2020-12-20","Baden-Württemberg","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.20086226706997,0.0930314414145022,311
"2020","2020-09-11","2020-12-20","Baden-Württemberg","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.166857762295973,0.164290891454385,311
"2020","2020-09-11","2020-12-20","Baden-Württemberg","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.341526590440665,0.00355842529309351,311
"2020","2020-09-11","2020-12-20","Baden-Württemberg","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,311
"2020","2020-09-11","2020-12-20","Baden-Württemberg","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.17810330287788,0.137280082883242,311
"2020","2020-02-15","2020-05-25","Brandenburg","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.868954046353107,9.14639329506619e-23,85
"2020","2020-02-15","2020-05-25","Brandenburg","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.669526689758273,1.72828258464181e-10,85
"2020","2020-02-15","2020-05-25","Brandenburg","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.436552144372604,0.000141241338078882,85
"2020","2020-02-15","2020-05-25","Brandenburg","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.878794929193175,7.33794502516844e-24,85
"2020","2020-02-15","2020-05-25","Brandenburg","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,85
"2020","2020-02-15","2020-05-25","Brandenburg","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.957702071059943,4.70357236170479e-39,85
"2020","2020-09-11","2020-12-20","Brandenburg","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.152490471757563,0.204248529194229,85
"2020","2020-09-11","2020-12-20","Brandenburg","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.293336374302341,0.0130390164869158,85
"2020","2020-09-11","2020-12-20","Brandenburg","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",0.0901965517135138,0.454432330196144,85
"2020","2020-09-11","2020-12-20","Brandenburg","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.542793759046142,1.00737949500357e-06,85
"2020","2020-09-11","2020-12-20","Brandenburg","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,85
"2020","2020-09-11","2020-12-20","Brandenburg","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.392984947991224,0.000698758927233697,85
"2020","2020-02-15","2020-05-25","Hessen","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.922637334179625,2.90831899273575e-30,298
"2020","2020-02-15","2020-05-25","Hessen","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.699886048955222,1.11074104177451e-11,298
"2020","2020-02-15","2020-05-25","Hessen","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.50095100218552,8.61078021399192e-06,298
"2020","2020-02-15","2020-05-25","Hessen","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.923453516914951,2.04510864143804e-30,298
"2020","2020-02-15","2020-05-25","Hessen","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,298
"2020","2020-02-15","2020-05-25","Hessen","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.972062429472866,3.64051353007858e-45,298
"2020","2020-09-11","2020-12-20","Hessen","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.261082411199366,0.0278661091039728,298
"2020","2020-09-11","2020-12-20","Hessen","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.24380101059512,0.0404750425411015,298
"2020","2020-09-11","2020-12-20","Hessen","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",0.261807235703899,0.0274194852085456,298
"2020","2020-09-11","2020-12-20","Hessen","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.402607470466796,0.000499989057000141,298
"2020","2020-09-11","2020-12-20","Hessen","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,298
"2020","2020-09-11","2020-12-20","Hessen","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.355623574046391,0.00233837545362231,298
"2020","2020-02-15","2020-05-25","Mecklenburg-Vorpommern","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.860428894863197,6.93750321062885e-22,69
"2020","2020-02-15","2020-05-25","Mecklenburg-Vorpommern","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.776620302970766,1.73706866530715e-15,69
"2020","2020-02-15","2020-05-25","Mecklenburg-Vorpommern","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",0.0544467196889273,0.654395670729062,69
"2020","2020-02-15","2020-05-25","Mecklenburg-Vorpommern","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.844033687425002,2.40289041259725e-20,69
"2020","2020-02-15","2020-05-25","Mecklenburg-Vorpommern","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,69
"2020","2020-02-15","2020-05-25","Mecklenburg-Vorpommern","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.924486749210513,1.3021811553259e-30,69
"2020","2020-09-11","2020-12-20","Mecklenburg-Vorpommern","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.34015306357659,0.00370329284944487,69
"2020","2020-09-11","2020-12-20","Mecklenburg-Vorpommern","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.352346077287014,0.00258252192150963,69
"2020","2020-09-11","2020-12-20","Mecklenburg-Vorpommern","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",0.264742564554028,0.0256720435753545,69
"2020","2020-09-11","2020-12-20","Mecklenburg-Vorpommern","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.437870661300493,0.000134105855035493,69
"2020","2020-09-11","2020-12-20","Mecklenburg-Vorpommern","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,69
"2020","2020-09-11","2020-12-20","Mecklenburg-Vorpommern","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.491581289401646,1.34070613589007e-05,69
"2020","2020-02-15","2020-05-25","Lower Saxony","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.901990119704437,7.17537313835491e-27,168
"2020","2020-02-15","2020-05-25","Lower Saxony","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.716087506515761,2.22237348460387e-12,168
"2020","2020-02-15","2020-05-25","Lower Saxony","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.414336150550506,0.00032792816266339,168
"2020","2020-02-15","2020-05-25","Lower Saxony","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.923212322428665,2.27030497697033e-30,168
"2020","2020-02-15","2020-05-25","Lower Saxony","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,168
"2020","2020-02-15","2020-05-25","Lower Saxony","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.969334587998282,8.65930092450469e-44,168
"2020","2020-09-11","2020-12-20","Lower Saxony","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.0447035483145598,0.711249943299903,168
"2020","2020-09-11","2020-12-20","Lower Saxony","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.201804961688719,0.0914749855702254,168
"2020","2020-09-11","2020-12-20","Lower Saxony","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.196869083303525,0.099856174466193,168
"2020","2020-09-11","2020-12-20","Lower Saxony","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.341790195878167,0.0035312064123947,168
"2020","2020-09-11","2020-12-20","Lower Saxony","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,168
"2020","2020-09-11","2020-12-20","Lower Saxony","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.327721312344809,0.00527229989180442,168
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.888376938075767,5.05005412155543e-25,526
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.704297383536973,7.24422726951288e-12,526
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.617618299971687,9.61997179646287e-09,526
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.899817110265078,1.47331564632299e-26,526
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,526
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.959326089806443,1.25178277440038e-39,526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.105334026929305,0.381986672154359,526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.209497836055672,0.0795262582249599,526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.0245846743755751,0.838738080266148,526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.57755539994397,1.3408900287989e-07,526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.349926633681918,0.00277711856892282,526
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.839908062725772,5.50052583001547e-20,206
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.737586811354871,2.19432525677299e-13,206
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.450654401897357,8.02270317255238e-05,206
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.82651734812838,6.93827090513125e-19,206
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,206
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.94226994316179,1.66359206402094e-34,206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.144492488517341,0.229276204007952,206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.238487396230721,0.0451920968966045,206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.0991464165683341,0.410722171610726,206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.399750565280175,0.000552810279815204,206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.365258196288054,0.00173578382304892,206
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.871709773756529,4.60855015440896e-23,107
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.764935566261369,8.15032020664953e-15,107
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.474222480290476,2.94453445916553e-05,107
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.874643567515507,2.18275545852173e-23,107
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,107
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.941638928285971,2.39521194657624e-34,107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.213328639352623,0.0740577456610615,107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.326276215643682,0.00548827365967553,107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.0984362674154219,0.414098541742365,107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.439838644531994,0.000124071518876104,107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.32985822663357,0.00496668946100444,107
"2020","2020-02-15","2020-05-25","Saxony","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.837913575660947,8.14063978729656e-20,221
"2020","2020-02-15","2020-05-25","Saxony","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.777682567507143,1.50239679422432e-15,221
"2020","2020-02-15","2020-05-25","Saxony","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.432510514941965,0.000165349556570913,221
"2020","2020-02-15","2020-05-25","Saxony","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.850619324629373,6.08830737077553e-21,221
"2020","2020-02-15","2020-05-25","Saxony","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,221
"2020","2020-02-15","2020-05-25","Saxony","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.915809669261299,4.79370142522866e-29,221
"2020","2020-09-11","2020-12-20","Saxony","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.560461897852352,3.71987722571139e-07,221
"2020","2020-09-11","2020-12-20","Saxony","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.716033551635041,2.23472521448556e-12,221
"2020","2020-09-11","2020-12-20","Saxony","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.0412988507701276,0.732381428804585,221
"2020","2020-09-11","2020-12-20","Saxony","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.65064790322951,8.15236912069928e-10,221
"2020","2020-09-11","2020-12-20","Saxony","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,221
"2020","2020-09-11","2020-12-20","Saxony","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.658213761692531,4.43642336961399e-10,221
"2020","2020-02-15","2020-05-25","Thuringia","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.883759178091801,1.88868317801954e-24,132
"2020","2020-02-15","2020-05-25","Thuringia","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.765411641206661,7.66622924886686e-15,132
"2020","2020-02-15","2020-05-25","Thuringia","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.495503189970422,1.11566406723016e-05,132
"2020","2020-02-15","2020-05-25","Thuringia","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.844996762821152,1.9736704754625e-20,132
"2020","2020-02-15","2020-05-25","Thuringia","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,132
"2020","2020-02-15","2020-05-25","Thuringia","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline",-0.939270940820335,9.0791934177088e-34,132
"2020","2020-09-11","2020-12-20","Thuringia","workplaces_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.134904442332336,0.261996465203576,132
"2020","2020-09-11","2020-12-20","Thuringia","workplaces_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.144008342496364,0.230856862671793,132
"2020","2020-09-11","2020-12-20","Thuringia","workplaces_percent_change_from_baseline","parks_percent_change_from_baseline",-0.0237052143484578,0.844433453460008,132
"2020","2020-09-11","2020-12-20","Thuringia","workplaces_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.573488791246652,1.71830948643584e-07,132
"2020","2020-09-11","2020-12-20","Thuringia","workplaces_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,132
